# SnapshotNumber: 127
# Time_Gyr: 13.820529799271933
# Redshift: 2.220446049250313e-16
# ExpansionFactor: 0.9999999999999998
# ParticleType: 0
# MaxRadius_ckpc: 1000.0
# NBins: 100
# HEALPix_NSIDE: 16
# Timestamp: 2026-01-19 18:38:02.453307-03:00
Radius_ckpc,Au1_Rho50_Msun/ckpc3,Au1_Rho16_Msun/ckpc3,Au1_Rho84_Msun/ckpc3,Au2_Rho50_Msun/ckpc3,Au2_Rho16_Msun/ckpc3,Au2_Rho84_Msun/ckpc3,Au3_Rho50_Msun/ckpc3,Au3_Rho16_Msun/ckpc3,Au3_Rho84_Msun/ckpc3,Au4_Rho50_Msun/ckpc3,Au4_Rho16_Msun/ckpc3,Au4_Rho84_Msun/ckpc3,Au5_Rho50_Msun/ckpc3,Au5_Rho16_Msun/ckpc3,Au5_Rho84_Msun/ckpc3,Au6_Rho50_Msun/ckpc3,Au6_Rho16_Msun/ckpc3,Au6_Rho84_Msun/ckpc3,Au7_Rho50_Msun/ckpc3,Au7_Rho16_Msun/ckpc3,Au7_Rho84_Msun/ckpc3,Au8_Rho50_Msun/ckpc3,Au8_Rho16_Msun/ckpc3,Au8_Rho84_Msun/ckpc3,Au9_Rho50_Msun/ckpc3,Au9_Rho16_Msun/ckpc3,Au9_Rho84_Msun/ckpc3,Au10_Rho50_Msun/ckpc3,Au10_Rho16_Msun/ckpc3,Au10_Rho84_Msun/ckpc3,Au11_Rho50_Msun/ckpc3,Au11_Rho16_Msun/ckpc3,Au11_Rho84_Msun/ckpc3,Au12_Rho50_Msun/ckpc3,Au12_Rho16_Msun/ckpc3,Au12_Rho84_Msun/ckpc3,Au13_Rho50_Msun/ckpc3,Au13_Rho16_Msun/ckpc3,Au13_Rho84_Msun/ckpc3,Au14_Rho50_Msun/ckpc3,Au14_Rho16_Msun/ckpc3,Au14_Rho84_Msun/ckpc3,Au15_Rho50_Msun/ckpc3,Au15_Rho16_Msun/ckpc3,Au15_Rho84_Msun/ckpc3,Au16_Rho50_Msun/ckpc3,Au16_Rho16_Msun/ckpc3,Au16_Rho84_Msun/ckpc3,Au17_Rho50_Msun/ckpc3,Au17_Rho16_Msun/ckpc3,Au17_Rho84_Msun/ckpc3,Au18_Rho50_Msun/ckpc3,Au18_Rho16_Msun/ckpc3,Au18_Rho84_Msun/ckpc3,Au19_Rho50_Msun/ckpc3,Au19_Rho16_Msun/ckpc3,Au19_Rho84_Msun/ckpc3,Au20_Rho50_Msun/ckpc3,Au20_Rho16_Msun/ckpc3,Au20_Rho84_Msun/ckpc3,Au21_Rho50_Msun/ckpc3,Au21_Rho16_Msun/ckpc3,Au21_Rho84_Msun/ckpc3,Au22_Rho50_Msun/ckpc3,Au22_Rho16_Msun/ckpc3,Au22_Rho84_Msun/ckpc3,Au23_Rho50_Msun/ckpc3,Au23_Rho16_Msun/ckpc3,Au23_Rho84_Msun/ckpc3,Au24_Rho50_Msun/ckpc3,Au24_Rho16_Msun/ckpc3,Au24_Rho84_Msun/ckpc3,Au25_Rho50_Msun/ckpc3,Au25_Rho16_Msun/ckpc3,Au25_Rho84_Msun/ckpc3,Au26_Rho50_Msun/ckpc3,Au26_Rho16_Msun/ckpc3,Au26_Rho84_Msun/ckpc3,Au27_Rho50_Msun/ckpc3,Au27_Rho16_Msun/ckpc3,Au27_Rho84_Msun/ckpc3,Au28_Rho50_Msun/ckpc3,Au28_Rho16_Msun/ckpc3,Au28_Rho84_Msun/ckpc3,Au29_Rho50_Msun/ckpc3,Au29_Rho16_Msun/ckpc3,Au29_Rho84_Msun/ckpc3,Au30_Rho50_Msun/ckpc3,Au30_Rho16_Msun/ckpc3,Au30_Rho84_Msun/ckpc3
585.0,43.26666988771395,21.20771383449487,97.57503105008912,57.00005583239221,30.2841486437373,100.79152572893562,35.14980834221694,17.492173864787418,60.38297535822069,76.61297651716335,49.70464533430474,113.20250441199634,29.065547918891454,15.587393928940916,53.22075179314033,28.586302513655575,11.434069201984157,62.57312932676351,20.388810565829075,10.144871460367987,41.50964937747155,22.911775833969106,8.635479436260978,60.13625047904143,26.76794530609267,13.109266316562994,51.78274543288271,16.91830357842257,7.013172369937124,40.19772761740355,42.43051201206855,18.443336976438022,83.65844567032242,20.943388174011005,9.989789514717796,43.848892957846616,33.409802429517555,15.69438304620086,62.41987330111822,46.02604623666324,26.537937423469796,76.37990271042453,16.602000963620007,7.515956535479869,40.84846534564764,51.838172076406025,29.23539214138618,87.41456906602626,29.94341837207153,14.524994211601129,58.38448196100853,38.78052028919779,15.074857482641347,106.96014504940001,28.532397492458664,13.666187231163612,60.459336396260845,35.11453240168338,15.167707472557444,76.89981815220497,53.75568273600716,30.76238414319477,92.44272568919459,25.732797463800175,13.074980147087622,46.58053821647847,47.069790399084496,30.56607687131027,76.08891805534681,46.59767585457344,24.95280001052844,84.71147600142412,17.85105230535114,8.116479119746701,38.92760625082294,42.02906765684764,23.31703730355516,76.00078066143254,50.230030723292735,32.11068733369,77.90895782906402,42.373232974285145,21.837032774176972,68.61495348338639,49.51690223842803,24.79869609440336,89.26163847390993,28.894864868773254,12.917856112218995,58.58062824442054
595.0,41.44084566022744,19.615981810236452,92.85656629014092,53.16722938058911,27.248830072994384,93.50287468058296,31.941204338043416,15.3630077939637,56.29849214189376,74.01642394918744,47.16360271109161,111.31220819377772,27.522220005702607,14.802729795976617,51.41186579619335,27.382298759911944,10.343234580103157,59.13970216452788,19.01158659069263,9.209398608165413,40.038692684303385,21.57370323398778,8.026793608040343,55.96959880953481,26.10081858251087,12.635422493072328,49.21645180886009,15.983222237432678,6.893592879658981,39.36199790525608,40.160948251088215,17.364256574879047,79.25651509572658,19.532995986358696,8.99201366267776,42.30579582420638,31.860072090085133,15.435111120412317,60.217527172056116,44.007413906691234,25.678843155762376,73.08102193232706,15.979321959814001,7.5119181645927595,39.434406392014985,49.36537038553009,27.518797471632908,83.6096749551816,27.778021034994318,13.537380735240397,57.109126877917795,35.11338697796779,14.572787596507581,105.39373985134263,27.44974605038329,12.850654118483382,58.40505825821793,32.210868345792214,13.999227896292966,74.13381127899859,50.014124115174674,27.80612746048372,85.89022983431148,24.781136183831215,12.47911770767029,43.789331011109105,45.535873904584484,29.30789561988381,72.23016662721069,44.44307977181472,22.81642762041716,81.94589243551168,16.341498610630847,7.5607847698500255,37.410144570559986,39.28200369680878,21.39958051309927,70.52434750876994,47.72609503100773,29.928639681133546,74.79009229629676,40.27454289268156,19.9293405795961,65.88135846182625,47.513822826204404,23.36099873110582,86.4302721778328,25.802483488333667,11.63758474577899,53.16419512643903
605.0,39.47675138630043,18.647420431084825,87.86433191005324,49.33560971327786,24.91926638535821,88.15084733165622,29.014921897202356,13.740011255044069,53.635408423074544,71.40615477759117,45.14048881168252,106.35385663091233,26.114888268834008,13.161802096403603,49.94289885147479,26.84812293273152,9.680990020753983,58.13769840078154,17.69830887779488,8.035634931403118,38.47845593788802,20.55174618257124,7.87873424031531,52.93120143631172,24.31502022126309,11.36828088301898,47.94529346298235,15.059848405770762,6.191272257716565,38.9199852187978,37.81387665531523,15.753625734460345,75.38972661692505,18.360637862235592,8.198304959465993,40.85025764657621,30.365995093600667,13.917065430034574,57.75154941188751,43.734103821492106,24.145604620878014,70.28504464397896,15.033710239167467,6.898381402763216,38.540556819784236,46.19479293252393,26.24578436694165,77.99040706277191,27.40467830436017,12.769277763703075,54.115714961612625,33.861923612695826,12.947073898428282,101.51487630367986,26.40180754193816,12.269205543057817,56.610415924300746,29.720935717668507,12.617356926865028,70.32211666734106,47.24343770592057,25.43207430832559,80.94619832864129,23.18853750607826,12.148770722404539,42.22123343804541,43.79901225397938,28.054955608654435,69.44491998397235,42.28194982933793,21.39217463908692,78.27502473712435,14.764103359873024,6.411505296022287,36.45815388632121,35.96710235160491,19.49955778443661,67.5646324756376,45.288817311151895,28.203203630015874,71.14889865813369,37.92545028529391,18.9421818533444,64.21032430517496,45.8579119066514,22.49257601907092,84.46261111419429,23.68602411705563,10.331640496357851,49.34861978417022
615.0,37.79617210234988,17.6419142135282,85.38700704657137,43.86180315622076,22.17061423347085,82.91526168520006,27.23021231101329,12.816527305838054,51.15034401731593,67.89876771812521,43.25108062062311,102.52194024937343,24.797296269626408,12.1950798405392,47.184088170970796,25.800505125015512,8.963986196670051,55.11463761828473,16.996395350656105,7.747321897031986,37.7380121447378,19.28876883898937,7.49452750484101,51.11541107290825,23.364836139327007,11.074098694879472,44.83536237733,14.791891380742577,5.721028978675606,37.249740571676455,35.73431174954703,15.08603721808917,72.44127770238767,17.171070979443623,7.924835037823189,39.720817308923294,28.400565078901757,13.604800610511818,54.804636619354646,41.404682210570726,23.71823315454819,67.42363659656114,14.704909550525754,6.657082535008105,35.99991516944187,42.955175585215414,24.321348353729544,74.21399447720168,25.991602480614738,12.160440126104923,53.75837591620638,31.06246024173461,11.959277699134166,97.21137262017348,25.47295928686846,11.191150574164402,54.16633180359995,27.72729245753716,11.6621224270994,67.24771315486859,44.135530246120496,23.62677238696081,76.28104741213673,22.732707209742486,11.794479788003274,40.6616934460185,41.56807945272561,27.227921974461367,66.16325701584418,39.94058038883387,19.23466106188691,74.13948150529825,13.667606499944062,5.537390688295917,34.44894230178382,33.96525519899083,18.330121123478904,63.772599053243226,41.96189591118125,25.79842597544538,68.89809983008617,36.26397984899427,17.6869969787886,61.64710953321884,43.0928167409915,21.78520437417475,81.32879179222125,21.909090099377256,9.257820363557965,45.39145761100255
625.0,35.68473259388534,16.735563478178147,81.37357867950733,41.06582860840732,19.798004324215576,77.31693790806821,25.335246186215375,11.539249056277812,48.97317053122219,65.48545508966461,40.68295516231592,96.4664640333021,23.59556659557537,11.03247024793707,45.426766673254974,24.34078819268281,8.84999205459367,53.07970035472046,15.917389446776262,7.192567378233354,36.218021507684995,18.644290132507393,7.004636634734179,49.64725888270378,22.662608060301967,10.418582722086324,44.05297371615069,14.017121798767132,5.127274058751213,37.12176327294577,33.88470933663024,13.956694919064976,68.46174842859301,16.139328821597378,7.306399302490809,37.72181837827168,27.37245314293719,12.042230453480153,53.44485103646005,40.671056336231544,22.43735424270864,65.45329435601523,13.810990465920558,6.407111735281706,34.91838727151119,41.23843269421823,22.96937354578864,71.03077341246254,25.210805952536838,11.438574128247229,51.781092445881335,29.12925937540963,11.463826122233295,96.1268041309288,24.27550356568066,10.991985350326049,52.61672018272743,25.321441223075762,9.927768349388103,62.991713171449824,40.5311566559432,21.524356522476513,72.81955838540264,21.843531181572835,11.0895487542663,39.33582669001468,40.261155123009154,25.881415038708564,63.73869798640208,38.02983579536388,18.038510827279307,70.74210414305755,12.754320178165601,4.573635154720462,33.52696010207814,31.858602673261657,16.51866601461493,60.14433288207977,40.08386333403269,24.09347381322518,65.23348351524724,34.50518757365503,17.038982369937226,59.82433403206894,41.778420114852565,20.20973039750382,80.01227061894406,19.54830302966925,8.577112228891583,42.272493546195484
635.0,34.44746167574593,16.150089376290694,79.9779773481142,36.79020496614291,18.725730608728405,73.72678491000852,24.00872764471518,11.278702605853697,45.41968152670384,62.16590466806117,38.22478344764467,92.99263205698162,22.49008683404233,10.240168277070511,44.19025954257871,23.701171933160083,7.6844254515841355,50.7526081235961,14.889008577698798,6.937335281996962,36.357699270349194,17.48356485346526,6.755430157450231,48.50363200742175,21.398123151231584,9.970261419990772,42.65421998773008,13.137409294269984,5.737775875204956,35.51966513972329,32.01583390848243,12.89065400538545,66.60414750835866,15.462495898178844,6.933153433701451,36.24665452705391,25.788176267150273,11.5715553972059,51.78048294606308,39.32452654934447,21.768022998677473,63.037736118801206,13.621507715256566,6.336407370611154,33.21689212777632,38.45465754417775,21.279842155121056,69.64224787630513,23.795831930696046,11.171195849709289,48.49583678802675,27.771232596360953,10.469972805908332,92.06300121875593,23.665853823821145,10.0321944395997,50.64339729993608,23.77207054633123,9.50282629972626,59.16335687835244,37.88765809331637,19.77121666754709,69.50623621172122,20.948606335184977,10.70294520357062,38.57891469328145,39.00817730681112,24.94200021538016,61.76251737229404,35.677947863732115,16.561050002333317,68.11589050774889,11.952950131674573,4.291574264924105,32.84670332431517,30.2626559953676,14.956610057234826,58.900056640976835,36.99571005981384,21.861849813179155,62.50525558238317,32.25604327888711,15.620017640266289,56.86682980261769,39.92134613972923,20.310912768348143,77.90698555755729,18.007649069226023,7.762973820979214,39.7599966777122
645.0,32.01526752283928,14.821759917326858,78.01775896742478,34.2289513182326,16.57057735053644,69.83890938845633,22.34932583194609,10.117009029535431,43.45772965442106,59.35105133498591,34.76502306281049,88.87148509010943,20.942908858509597,9.31919099362859,43.383982673298,22.952987664549497,7.68013290146471,50.304720241924706,14.15639936717012,6.223356385406957,35.035239011736515,17.450539897025646,6.7935571155235115,45.41191065940662,20.49858447244697,9.01012063783549,42.09657503387684,13.028962021576055,5.009045619015638,34.92313146644944,30.093531913667068,11.658271062293188,64.89364737211733,14.749953528326376,6.410217547385691,35.27008279305047,24.14898162990547,11.266715680595139,50.05712975868847,37.697947494538056,20.546709401626337,61.25340577566384,12.907279759798836,5.8169359600780375,31.71590416742243,36.16312205339993,19.320872088735236,66.25741476467512,22.890165672443047,10.722482989787913,47.523742326122104,25.58139356216504,9.891315642662764,88.16876987685485,22.08050712697637,9.47458882625657,49.19785094728775,21.66911415697937,8.433793680097484,54.69203820677902,35.0313915411525,17.694747702810147,66.18093749115106,20.07795238011618,9.986463490313477,36.71793631661662,37.16824638326236,23.59638901616293,59.569101232585105,33.88018753345643,15.640102191121345,66.03528830518664,11.282521383114599,4.127088163949777,32.44754291082974,28.458755383018293,14.021411483853008,55.52413734367602,35.571757627587616,20.532805564589296,61.081657221357126,30.12920486002075,14.962268651369666,54.70918149329561,38.45758458884806,19.283936826520055,76.25038161287836,16.641764590720765,7.107223216242491,37.97920771567395
655.0,31.880694718955734,13.970475101812312,75.27073165352367,31.945836783992068,15.039914648457664,66.16999628135808,20.909767767639757,9.874566481200349,39.766542686384234,56.39536816945718,32.07773044870905,85.3341089131015,19.869369715973892,8.181552237805892,41.86930732081133,21.63995842953941,7.004974186364091,48.403623534620095,13.582155282092376,6.071114927940326,32.90141304365914,16.492167459057455,6.502012255922542,44.80019255813993,19.575775475857498,8.904433648044499,40.15414523826473,12.158610457047699,4.844609536330771,33.64876973655549,28.479832523564276,10.934342409761294,63.6859055536719,13.955501543609175,6.050123153891108,33.45556076480596,23.348576355616967,10.261115193157078,48.12705650865722,36.325819793592366,19.05912664271179,58.30106915406809,12.224245307632327,5.439499466760711,31.347149155215593,33.41365218065182,17.848824467278057,63.16304938542778,22.130451434406858,10.499631304467773,45.820821994479964,24.33885629188962,9.229636533206099,84.40222895209338,21.223579124704067,8.54546614767735,45.660549865051806,20.3143136667559,7.739335941838737,51.518433895448496,32.829129282951264,16.480597726885467,63.566087173693745,19.21620406168164,9.60151303845452,35.73804655898176,35.61182116559846,22.907298337578695,58.87040952044193,31.82440231670178,14.258497758057617,63.097494217420504,10.94069253247712,3.9372161470874065,31.324025787642547,26.88482147572442,13.19377143141195,54.428583073028136,33.81965049272634,19.450320911250554,58.34682671831682,27.63157810094316,14.243717076207112,52.08789605597412,37.150414277738456,18.920099971730586,75.13940593416704,15.190574370324851,6.635261628436832,36.03367201928374
665.0,29.56348555511154,13.518841185515777,74.09213818735857,29.011960449704663,14.321412410862242,65.81879118229583,19.559223541249793,8.34405453158417,37.82553022377462,53.90999842072696,30.95957064463676,81.7450808430348,19.04412640751645,7.815049314869929,40.69508320940058,20.938348976391087,6.917529736600297,46.61702987259972,12.814173664553724,5.719792711448375,32.148433427208815,15.95221259137961,6.297481711942528,43.756879423675585,19.48683228667,8.261475122616336,38.52980685338253,11.554160570981319,4.3264244101176335,32.426479691995354,26.687215830210604,10.488105355785237,61.362984912500295,13.482640548570025,5.799545309814345,32.628469845274296,21.393149719500645,9.932751767725515,45.850218779977226,35.14450820816073,18.818348715317303,56.08840933431246,11.575744845981578,5.388935587465416,29.127428525758788,31.51789050175256,16.566483394531417,60.245494731451174,21.155351720844358,9.383712315356739,43.28752096614342,22.823950618525387,8.725437662551869,81.84705532466872,19.893108466682477,8.671531865332193,45.32682499970948,19.910431511137357,7.186625128347057,48.22902795095756,29.99385126991892,14.89197282654607,60.874133158497905,18.75857516001808,9.380716299309682,34.40213483868977,33.82232183048626,21.29416541507352,55.47442204313272,29.113805025779833,13.337033277309871,59.93200000363356,10.070722440522243,3.6380323281976943,31.43229545270646,25.7067899024672,12.197381518884509,52.64325393895487,31.97924525669517,18.49277560358399,56.092437650409906,26.26884737744343,13.126216455906993,50.3948619334963,36.00765118245628,17.965666593435092,73.8485826776009,14.02720914220788,6.232640682449343,34.475028164434335
675.0,28.927833858564775,12.886863948616996,71.18388144516003,26.683296322133238,12.457711727660717,62.8039277743613,17.9185133287517,7.7777663346166195,35.186987080056255,50.79212799365054,28.026313887377757,78.08173067736982,17.4235354709791,7.1987335521106095,39.24453084722,20.2837069156718,6.420675795852564,46.06178407772566,12.196041076867754,5.445319542896327,31.518838860537137,15.300459621792466,6.313214516135906,42.81689075103988,18.2084746561671,7.846488709229388,37.50230549780448,11.108506905660771,4.55341773444891,32.35163166185411,25.241337308028257,9.675987372278485,59.119012786862285,12.577543195096695,5.389328894928515,31.95923059449264,19.966961729017783,9.014393303848673,43.38553060142284,34.252457362550814,17.4317070588503,54.60873851869555,11.052042751186493,4.9653518464087645,28.22868286565074,29.622326275797736,15.410905496466931,58.13264539922644,20.70396175471092,9.03557231212517,42.8591766040008,22.089245354755153,8.787639671040749,78.96727908848703,18.966304709419845,7.778098649299464,44.11654993528957,18.136122439459562,6.479144049303922,47.00415125762301,28.40455895284888,13.47726608493474,57.94887826347463,18.332558644945646,9.176840993998887,32.56346131387497,32.59175581328992,20.35097518719757,53.243695900830616,27.834080942864002,12.424142981769835,56.910225268318555,9.906235305713157,3.5064791969946993,30.301934952164867,24.316293615421063,10.97184110071049,50.87980749575569,30.508030415410108,17.24769995903487,55.047691273067784,24.97213558831031,12.83307169137928,47.205454682781756,34.419201536157544,17.597538859309623,71.3061745897774,13.222569431657195,5.840134854632032,32.00201689794061
685.0,27.272393799659987,12.192054892714163,70.32556716253288,24.781268385596434,11.923982605194043,60.47944987740356,16.793937156979457,7.124779455926731,33.6356453427235,47.63023996500421,24.535739303037765,75.24539376470568,16.931904514890295,6.466297772553198,37.910140084534426,19.48645945427401,5.76891757460214,44.39080449804656,11.62645982300485,5.377735448882125,31.553725124189754,14.916505424931625,5.985846404670972,43.47569123704626,17.61423346933119,7.617229488851733,35.94897835085774,10.734092607945435,4.024942345300513,30.814874178346507,23.84599466212663,9.204999645961005,57.19046982963559,12.023305036383206,5.155393097683094,31.676346509458785,18.784706835771715,8.780099647961483,42.623318372786066,32.459971666924744,16.598599160993572,52.46665179205462,10.531297214389747,4.298029912262212,27.05949774261743,27.646141206747316,14.100433362671701,53.305075500807085,20.17843633908059,8.76015334154335,41.41799015656852,20.950687553717728,7.808165905590325,76.30938641102156,18.11872693916617,7.449873681939427,42.57381586125022,17.449762794102924,6.326716543496073,45.781267348240085,25.820280967481928,11.813340120223502,54.730672056247236,17.320350932997975,8.557788311455916,32.86541592792526,31.450382342132382,19.72968586271995,51.395489264959814,26.808228385701366,11.389131725467204,53.96913899868945,9.371359075319514,3.3696338069625833,29.812113426178897,22.401103939145695,10.036489120482118,48.47572948843555,29.03675865826847,16.223134728377918,53.2263371879159,23.645163532490315,11.180242701697455,44.46981580536293,33.485309292497945,16.979784233467775,70.10761445684345,12.2545582427683,5.416428517571556,30.032449883762393
695.0,26.018935918776023,11.717310322583302,67.89676070890567,23.023684480847827,10.259524382318734,57.33593455893217,15.882038975842462,6.749381177631771,31.080959228638523,44.902717033785294,21.909412893728064,71.87559371756302,15.960538661667929,6.066690296812248,37.11392862443693,19.125257659164838,5.668908999910226,42.609779966825755,10.96825629179719,4.873696119521847,30.046310705777415,14.251104786592865,5.67514696867858,42.63621723824505,16.705511901283497,7.105617684777417,34.4761337050909,10.546031747872034,4.0127285607769005,29.667540331187425,22.171546663935263,8.473277771118289,55.45720095889256,11.588963601169105,4.715167589901476,31.163871041382464,18.454499673197496,8.404763548355737,41.111529881625124,31.388855637318787,16.07300141619088,50.589924307377395,10.122207461183026,3.902044074932963,26.24121301927755,26.313165226044116,13.207415716449052,50.28734527599938,19.334116215419563,8.237253732314125,40.036304607120236,19.98473468151058,7.363117657333789,75.46009144762118,17.25567000122529,7.076460455270902,39.98167732189854,16.361761738305688,6.08922125419561,43.48812000447096,24.22803298858322,11.125056229377412,53.344913708775536,16.634162425082728,8.009937861218509,31.382130676170963,29.591220818767763,18.634164624183406,49.43774753112172,25.711765538680222,11.283549031672983,52.15038200709038,9.184132696609087,3.348718579212034,28.794725107582927,21.79477600733896,8.989295921264516,47.22251320448229,28.0110450519236,15.19033361176471,51.715919138434096,21.92161117348956,10.7538933551909,41.958391156982515,32.53630375426177,15.943565256511283,67.25127704542122,11.339003596622721,5.099897010240707,28.119323107120213
705.0,24.990908914200798,11.090611342845524,66.97915987829329,22.227796027510518,9.779676622172882,55.616375054140825,14.613692221282568,6.1943406266037515,29.983316591996026,41.63668120216716,19.807634904335558,68.41274231885286,14.794244436946219,5.780172472396521,35.38459230118107,18.304905284166573,5.320109380532157,42.299385636948536,10.529729289356958,4.746595680699186,29.04069428155272,14.371330804966,5.411854113949994,42.46438592365339,16.68316152094699,7.199425888269577,34.34504104020254,10.283577613707568,3.9322299054518504,29.06698079056063,21.25041018393388,8.183436693242102,52.25541531010235,11.247848944811658,4.427940078939997,30.610066251716564,17.484617697498848,8.107495727384752,39.993898333415935,30.079759356467918,15.087318785372569,49.48293276708471,9.410880777122813,3.9933310069666352,25.531852389930428,24.865971760864326,12.216234720771066,48.20758692157968,18.859027058160443,7.964744293703734,39.05441717349708,19.49008525598388,7.00212699734353,74.07537549866325,16.666086909864944,6.851195612255669,38.919591162858936,15.349192352218026,5.639903612468292,42.17343860851393,22.183358080296188,9.532138566183589,51.144029996787346,16.066783277254846,8.13215264006059,30.27709925474149,27.930460985745878,17.013287268209048,46.92677179026366,24.482459304065323,10.332393202860816,50.50336267694148,8.57311319376922,3.2198228670758966,28.640200294817333,19.877518617713147,8.575446124517692,47.209191790407765,26.652421197281466,14.2007369193217,50.55982530642458,21.455541447497296,10.255488810257724,39.68704471697712,31.919904133433366,15.782502760842611,65.16105861021262,10.771795600324012,5.045665002080493,26.994019779808696
715.0,23.950999399063598,10.501387802356463,63.95891867498553,21.009421302467224,8.951643339353161,54.16729752545742,13.621728073534978,5.902509965584786,28.77790772882222,38.85032361020252,16.985452597351617,64.69343100775765,13.909838763269088,5.444282700791197,34.27720788655513,17.71458635186335,5.064268415152269,40.20770452237565,10.143932161803827,4.438206170420791,28.77039371440731,13.415474474651678,5.019167995797986,41.43340327334608,15.91065804115028,6.8336302422312825,32.23659045290411,9.56088736567781,3.5417829357249975,27.87611541971054,19.490937076062398,7.295445716390405,50.63236157174051,10.800435623930722,3.9203702549759636,29.488043955679117,17.031385454859212,7.441346824415751,37.80497411607295,29.282860137028017,15.132594430620385,48.39929642742881,9.209249602160043,3.621254322516128,24.99103041628904,23.928192413738735,11.025842278792048,45.84424999738177,18.113384702234686,7.419150057634855,37.1237559959853,18.811443575001974,6.988674496959225,71.62930468501615,15.217745589838113,6.400204484996297,37.32973180167799,14.756454978940285,5.1027345832064785,41.55766095949901,20.5656829175891,8.692092150633123,48.40608061831332,15.622956793773518,7.46862793879949,29.663624075759696,26.069888254535645,16.43458884977671,44.089834325604244,23.114802295934744,10.11693290514798,47.77272923865729,8.697287884488947,3.121185807004317,28.59269800267769,19.219360236557733,7.957793624475943,46.01511262423442,25.702735016578696,13.558949053926824,48.84978272121904,20.007853569267706,9.306591309841716,37.73253880193187,30.27650501118135,14.957760750854927,62.99834323469669,10.451943393851698,4.625155309312758,25.6230538279373
725.0,22.62633332672574,10.263064629837986,61.97131975691977,19.876002199356073,8.478278970331097,53.866812887219574,12.724994041041295,5.357498672268773,27.197489693032296,35.29904719444583,15.079126578963928,61.17069587930402,13.277296433332625,5.016635459388433,33.20583582130951,16.9736223380601,5.058870337096647,39.38560353873151,9.846669759543932,4.157167068526147,27.767266044536917,13.09264553247024,5.102775189299983,41.34096663658971,15.349655965109351,6.487001109113538,31.68160987157301,9.435996836968643,3.6057987184345675,26.934552635341795,18.508408006420773,6.896306519611728,48.475316500283185,10.62809350133843,3.844322970639441,28.726108447579826,15.851562488173307,7.319065149184772,36.69827342475097,28.27371477963199,14.224513210599486,47.40623459031647,8.756919947690125,3.349929160003977,24.539013194411453,22.834724424441607,10.478221200409036,43.78832038517657,17.6360217190651,7.492414701887315,36.729345475721004,17.801198813099006,6.551750477653234,67.88461661615305,14.952455126450518,6.1212860980352355,36.71290196124549,13.949916692501766,4.8785973875259385,40.59892596945686,18.87277922454485,8.002701371282855,46.06515212723485,15.051937371663048,7.376382089876109,28.491797580717886,24.932600180532404,14.664446432662139,41.286785765075045,22.033018797857835,9.391370440908448,46.26510433309544,8.219925981947373,3.046153637096477,27.831623931278916,17.97863805417462,7.649535142381925,45.570918740421895,24.36911477408765,12.578554443662318,49.6922730726981,19.147325165101144,8.946562997229492,36.0421441183031,29.8233118193927,14.214337299939135,62.498702594548156,9.852531594859327,4.355342055156493,24.972430982705937
735.0,21.553179670720603,9.63620495822679,59.283124736903446,18.839246130632993,7.7437673667375435,53.45447395124841,11.944774665722449,5.03888406392725,25.423426533831798,32.461545203137376,13.004440929091427,58.738654317086485,12.909623290056457,4.8142129840925145,32.48010401564613,16.548491079885956,4.848459463756771,38.138747225326426,9.530874167622606,3.8282612003082015,27.926310605197767,12.77916411970392,4.805702211661904,42.082929323106875,14.795833441557171,6.40019148332021,30.7790635006048,9.433090949664805,3.4479910171790515,25.057423851796397,17.488357514085628,6.656015502025865,46.52578730069719,9.915818232665663,3.6160886678453914,28.011871322161532,15.14085464741066,7.134160918572136,35.20621705395965,26.806961194567894,13.757139208184949,45.97492164383615,8.341842681331988,3.255261632675945,23.901384439860404,21.7589438857183,9.726775603727429,41.6859443981602,17.35706119678494,6.885483391450524,36.169000414146964,17.28341347684119,6.1806842001969935,65.66329223086373,14.399027202232745,5.614470967128129,34.3185598265393,13.439132168708493,4.737977263953343,39.68805870236607,17.821048478698557,7.11909184927553,43.738791053659824,14.538611557140051,6.746355988679746,28.104722231508212,23.293183946056036,14.00659202953932,39.30780574296974,21.210681925557957,8.740008718807331,45.12883170371866,8.059496136248395,3.004185806816839,26.245480627532245,16.9953925036897,6.986256623971808,44.628073251183324,22.858410547253687,11.724183673249255,47.25186770067846,17.931143201077553,8.246385812725324,33.79969954191373,28.28942399898235,13.882091026334322,60.569626599903,9.534534564371409,4.329616558414972,24.1285001443347
