Snapshot,Time_Gyr,Redshift,ExpansionFactor,SubhaloGasMassUnder10000K_Msun,SubhaloGasMassUnder20000K_Msun,SubhaloGasMassUnder50000K_Msun,SubhaloGasMassUnder100000K_Msun,Suite,Simulation,Galaxy
74,5.301118608921481,1.1546027123602154,0.4641226868709222,2155367168.0,21576679424.0,31591047168.0,41273024512.0,Au,22,
75,5.443716379840261,1.1141505637653806,0.4730032085410998,1115163264.0,17291323392.0,25863792640.0,35126083584.0,Au,22,
76,5.589624137566063,1.074457894547674,0.4820536500780824,541146752.0,11451274240.0,22584905728.0,30772086784.0,Au,22,
77,5.738880497072539,1.035510445664141,0.4912772627279358,1206465664.0,17060792320.0,27754272768.0,36802359296.0,Au,22,
78,5.930215178562359,0.987852810815766,0.5030553542792862,804001024.0,12372891648.0,26861068288.0,36384501760.0,Au,22,
79,6.087135431528504,0.9505313515850328,0.5126808134549512,1125549568.0,15696201728.0,26155075584.0,35232899072.0,Au,22,
80,6.207093384097111,0.9230008161779087,0.5200205801199638,519963712.0,10034668544.0,22569005056.0,31514427392.0,Au,22,
81,6.370083836372647,0.8868969375752482,0.5299706518603222,494996288.0,10010158080.0,18190534656.0,26142179328.0,Au,22,
82,6.536579634205232,0.8514709006246495,0.5401111082343341,144603712.0,5215606272.0,14421960704.0,22162974720.0,Au,22,
83,6.706603691236406,0.8167099790118506,0.5504455920608321,129500000.0,4592822272.0,13372638208.0,20360794112.0,Au,22,
84,6.836449148310662,0.7910682489463392,0.5583260161014446,104458400.0,4385945600.0,13118124032.0,19743770624.0,Au,22,
85,7.012693145756433,0.7574413726158526,0.5690090239036288,95400784.0,2659118080.0,10907377664.0,16616842240.0,Au,22,
86,7.147221247683246,0.7326361820223115,0.5771552102951079,125403128.0,4751543808.0,11886730240.0,17820084224.0,Au,22,
87,7.329727457563047,0.7001063537185233,0.5881984958251407,117238832.0,2976683520.0,11617626112.0,18650419200.0,Au,22,
88,7.468962790806977,0.6761104112134777,0.596619407235837,96875200.0,2720099072.0,10449138688.0,16951046144.0,Au,22,
89,7.657754221443944,0.6446418406845371,0.6080351206337894,80870160.0,2191255040.0,8295617024.0,14056385536.0,Au,22,
90,7.80170653839661,0.6214287452425136,0.616740021992414,157279440.0,3240361728.0,11090585600.0,17583556608.0,Au,22,
91,7.947679589081643,0.5985432881875667,0.6255695465925124,155022608.0,5556844544.0,12043215872.0,19275184128.0,Au,22,
92,8.095671082722221,0.5759808451078874,0.6345254785958663,85780576.0,3448194816.0,9366148096.0,15547520000.0,Au,22,
93,8.296126559325902,0.5463921831410221,0.6466664866145445,166951168.0,6910193664.0,13297328128.0,19238459392.0,Au,22,
94,8.448811765562718,0.524565820433923,0.6559244517992534,35578744.0,3749364736.0,9325811712.0,14078234624.0,Au,22,
95,8.60349865622863,0.5030475232448832,0.6653149581332802,71403288.0,5854896128.0,10805801984.0,15754769408.0,Au,22,
96,8.760179450310375,0.4818329434209512,0.6748399031346985,78591336.0,3790355200.0,9242904576.0,13637402624.0,Au,22,
97,8.918845098217659,0.4609177941806475,0.684501211487295,56527024.0,2868021504.0,8925613056.0,13443482624.0,Au,22,
98,9.079485288786328,0.4402978492477432,0.6943008354294861,24429716.0,1956268800.0,7572097536.0,12454214656.0,Au,22,
99,9.242088459951992,0.4199689419972665,0.7042407551488017,58601360.0,3697164800.0,12370593792.0,18990770176.0,Au,22,
100,9.406641813093389,0.3999269646135635,0.7143229791820179,600323712.0,10342881280.0,20230864896.0,27710881792.0,Au,22,
101,9.573131331020738,0.3801678672602386,0.7245495448210172,145679728.0,9053930496.0,20699713536.0,30135341056.0,Au,22,
102,9.741541799560094,0.3606876572618167,0.7349225185244588,697298368.0,13005848576.0,27776102400.0,37284360192.0,Au,22,
103,9.854874595547289,0.3478538418581776,0.7419202059930923,239018688.0,6221298176.0,22082117632.0,31904481280.0,Au,22,
104,10.026449669104904,0.3288297242059543,0.7525418658117033,165278800.0,5313593344.0,19482527744.0,29273188352.0,Au,22,
105,10.19989947196752,0.3100741201278338,0.7633155900388464,423331584.0,14942786560.0,25458155520.0,33718042624.0,Au,22,
106,10.375204641492832,0.2915832397219244,0.7742435556962617,472153344.0,14128647168.0,23727441920.0,31997499392.0,Au,22,
107,10.552344763553132,0.2733533465784399,0.7853279709729014,1231753472.0,14121065472.0,25406064640.0,33462259712.0,Au,22,
108,10.67144705609926,0.2613432561610123,0.7928056023731169,463328960.0,14824292352.0,23403749376.0,30452910080.0,Au,22,
109,10.85159733936031,0.2435401815546702,0.8041557601699713,151835488.0,11004244992.0,18908104704.0,26534817792.0,Au,22,
110,11.033523308792786,0.2259883862601976,0.8156684118765909,748212544.0,11500877824.0,21208442880.0,28604360704.0,Au,22,
111,11.155782009390869,0.2144250355144945,0.823434934850752,864137472.0,11269560320.0,19100528640.0,26673373184.0,Au,22,
112,11.340613907183544,0.1972841823760098,0.8352235958012078,595098432.0,12613419008.0,19955482624.0,26719645696.0,Au,22,
113,11.527155884914244,0.1803852617057493,0.8471810284677068,1172347136.0,9927108608.0,16329308160.0,23087616000.0,Au,22,
114,11.652454415336605,0.1692520332436107,0.8552476040823377,1530233984.0,11555646464.0,18013089792.0,23844503552.0,Au,22,
115,11.841788296065106,0.1527487689023809,0.8674917093619414,702148032.0,10841089024.0,16949519360.0,23192217600.0,Au,22,
116,11.968923189270404,0.141876203969562,0.8757516765159388,927921984.0,11191282688.0,17276061696.0,23076718592.0,Au,22,
117,12.160973462266846,0.1257593324112609,0.8882893272206793,607613568.0,8477521920.0,15395685376.0,20877973504.0,Au,22,
118,12.354616159128051,0.1098699404588254,0.9010064725120812,637215744.0,9333932032.0,15296429056.0,20281100288.0,Au,22,
119,12.48458181323533,0.0994018026302219,0.9095855560793044,161286336.0,7517648896.0,13700044800.0,18603816960.0,Au,22,
120,12.680814521632618,0.0838844307974793,0.9226075876597282,476763456.0,8720405504.0,14018343936.0,19185377280.0,Au,22,
121,12.812479750823842,0.0736613846564386,0.9313923498515226,106996416.0,6763791872.0,11882728448.0,16888567808.0,Au,22,
122,13.011220678541196,0.0585073227945129,0.9447265771954694,45908096.0,3733842176.0,8512822272.0,14067902464.0,Au,22,
123,13.144530370226075,0.0485236299818059,0.9537219490392906,74375568.0,3081761792.0,6912629248.0,11769742336.0,Au,22,
124,13.345696086314067,0.0337243718735154,0.9673758568617342,500364544.0,4403905024.0,7940387328.0,12456218624.0,Au,22,
125,13.48059417811007,0.0239744283827625,0.9765868876036023,91693376.0,4140013056.0,7792507392.0,12345889792.0,Au,22,
126,13.684100038722406,0.0095216669679447,0.99056814006128,418275200.0,4735141888.0,8460527616.0,12567982080.0,Au,22,
127,13.82052979916365,2.220446049250313e-16,0.9999999999999998,869439488.0,4462648832.0,8344355840.0,12081373184.0,Au,22,
30,0.4217845366394565,10.919033198155365,0.0838994223251902,731760.0625,91601408.0,93355144.0,93355144.0,Au,23,
31,0.4528384166734556,10.367443572408746,0.087970526849785,7689954.5,576327680.0,684154624.0,713070656.0,Au,23,
32,0.4861761234395592,9.841380439471834,0.0922391761439484,4475165.5,728008128.0,856479744.0,911810816.0,Au,23,
33,0.5182708119307342,9.388771271940549,0.0962577742664274,3594226.5,684469376.0,801105536.0,852257792.0,Au,23,
34,0.5564188833159369,8.907999185598532,0.1009285508878038,13256076.0,759928640.0,858696768.0,941305088.0,Au,23,
35,0.5973702376945801,8.449476294368743,0.1058259705456833,16453200.0,816985920.0,890351616.0,974548288.0,Au,23,
36,0.6413297674084788,8.012172948865935,0.1109610307829075,17058754.0,1146584064.0,1306028672.0,1384954752.0,Au,23,
37,0.6885170787669509,7.5951071498715965,0.116345262783017,33764632.0,1224310016.0,1503409792.0,1762916096.0,Au,23,
38,0.7339395587876801,7.23627606616736,0.1214140944240273,23340036.0,1286016768.0,1611086464.0,1938992384.0,Au,23,
39,0.787921774026992,6.855117262650799,0.1273055470164348,57821616.0,2088110080.0,2244637696.0,2365150720.0,Au,23,
40,0.8458612530579325,6.491597745667503,0.1334828742744916,31105804.0,1764154368.0,2034962816.0,2323929088.0,Au,23,
41,0.9080449696290196,6.144901203416368,0.1399599478746949,90937784.0,2853044992.0,3061094656.0,3305952512.0,Au,23,
42,0.9678924784861273,5.846613747881867,0.1460576040687806,199204.6875,4053175552.0,5462370816.0,5863429632.0,Au,23,
43,1.0390037466243902,5.529765807949103,0.1531448492046431,0.0,4503473152.0,6470377472.0,7011662848.0,Au,23,
44,1.115309430693374,5.227580973127337,0.1605759932010687,105706.09375,4997313024.0,6994295296.0,7655354880.0,Au,23,
45,1.197181863756146,4.939380663491011,0.1683677232791182,1077789568.0,6829545472.0,8752847872.0,9832745984.0,Au,23,
46,1.2850184010331818,4.664517702470927,0.1765375363843931,1048369664.0,7537755648.0,10592039936.0,12601538560.0,Au,23,
47,1.3695201902147045,4.428033736605549,0.1842287739031916,406109888.0,5534035456.0,8086783488.0,11343336448.0,Au,23,
48,1.469878490582777,4.176834914726472,0.1931682227600717,768209216.0,7918019072.0,11155499008.0,13919163392.0,Au,23,
49,1.577506484958674,3.937261084727584,0.2025414461255243,286270912.0,7534318592.0,10645366784.0,12996732928.0,Au,23,
50,1.6929110344480442,3.7087742646422353,0.2123694923132991,574135424.0,9555710976.0,12990330880.0,15327968256.0,Au,23,
51,1.816629764214748,3.4908613692606485,0.2226744309777334,1197298432.0,13015985152.0,17605541888.0,20220209152.0,Au,23,
52,1.949231863937383,3.283033057956525,0.2334794026729061,654019840.0,11828045824.0,19189207040.0,24081432576.0,Au,23,
53,2.0913186379114133,3.084822635834013,0.2448086708165791,1185632256.0,11889155072.0,18575943680.0,22339303424.0,Au,23,
54,2.243523728229641,2.8957850057274284,0.2566876761756205,497426304.0,8655378432.0,15208909824.0,18743998464.0,Au,23,
55,2.38970908764874,2.7331426173187188,0.2678708269437177,521489088.0,9437476864.0,16347830272.0,20454758400.0,Au,23,
56,2.545136331266385,2.577290271601893,0.2795411957308694,933289792.0,12807854080.0,21569353728.0,26204381184.0,Au,23,
57,2.691478124041424,2.4442257045541464,0.2903410187891416,849131520.0,10347910144.0,21112557568.0,26588678144.0,Au,23,
58,2.845920886458248,2.316110743956892,0.3015580833126119,399946752.0,8821190656.0,18087311360.0,23906297856.0,Au,23,
59,2.988012615874371,2.207925472383703,0.3117279402557108,360339648.0,7142940160.0,15847890944.0,20939040768.0,Au,23,
60,3.1368772698499368,2.1032696525957717,0.3222407692362591,1033161728.0,10870649856.0,19401013248.0,24934432768.0,Au,23,
61,3.29278934427696,2.002028139252852,0.3331081367707903,1328715648.0,11261565952.0,22163875840.0,28581480448.0,Au,23,
62,3.456027342112737,1.9040895435327672,0.344341999449342,1796421632.0,15570324480.0,28128759808.0,36106547200.0,Au,23,
63,3.6019897617620327,1.822689252620354,0.3542720825792927,2417699328.0,22261702656.0,37239017472.0,46145372160.0,Au,23,
64,3.7537195774394343,1.7435705743308647,0.3644885279628326,905948288.0,12908516352.0,25708785664.0,36455538688.0,Au,23,
65,3.911395417791096,1.666669556114465,0.3749995936718436,504565280.0,17125431296.0,29664428032.0,34359422976.0,Au,23,
66,4.047462659359281,1.6042345220731056,0.3839899945738943,532849984.0,18727237632.0,28720945152.0,33742143488.0,Au,23,
67,4.216501575170758,1.5312390291576137,0.395063440663206,668445056.0,14651609088.0,26069024768.0,32999495680.0,Au,23,
68,4.362284942489244,1.4719748452657977,0.4045348608280338,899394560.0,13191301120.0,25494628352.0,33941114880.0,Au,23,
69,4.51264561130662,1.4140982203725216,0.4142333528772864,4354608640.0,21838913536.0,32290154496.0,40544215040.0,Au,23,
70,4.667681813768118,1.3575766674029972,0.4241643607295944,1146007552.0,8516059648.0,28513906688.0,39380103168.0,Au,23,
71,4.827489579195381,1.3023784599059651,0.4343334588184266,4030690816.0,24311074816.0,37583642624.0,47566712832.0,Au,23,
72,4.992162284945694,1.2484726142451428,0.4447463552211064,4399819776.0,25105889280.0,41406701568.0,52568576000.0,Au,23,
73,5.127463975584815,1.2062580807810006,0.4532561302374954,3684162048.0,23548051456.0,38874456064.0,52629053440.0,Au,23,
74,5.301118608921481,1.1546027123602154,0.4641226868709222,3109515776.0,19642234880.0,37033988096.0,52498558976.0,Au,23,
75,5.443716379840261,1.1141505637653806,0.4730032085410998,3877696000.0,22860812288.0,38392467456.0,53400645632.0,Au,23,
76,5.589624137566063,1.074457894547674,0.4820536500780824,2507143680.0,21890191360.0,37960802304.0,53466955776.0,Au,23,
77,5.738880497072539,1.035510445664141,0.4912772627279358,2140627456.0,21525151744.0,38129385472.0,53159759872.0,Au,23,
78,5.930215178562359,0.987852810815766,0.5030553542792862,1521318144.0,14256037888.0,36247859200.0,52109582336.0,Au,23,
79,6.087135431528504,0.9505313515850328,0.5126808134549512,5140093440.0,25890484224.0,37702258688.0,52367360000.0,Au,23,
80,6.207093384097111,0.9230008161779087,0.5200205801199638,3278199296.0,24962424832.0,38558994432.0,53917614080.0,Au,23,
81,6.370083836372647,0.8868969375752482,0.5299706518603222,1479684736.0,15913496576.0,32530612224.0,47449198592.0,Au,23,
82,6.536579634205232,0.8514709006246495,0.5401111082343341,5560735744.0,25671563264.0,38389850112.0,52920004608.0,Au,23,
83,6.706603691236406,0.8167099790118506,0.5504455920608321,2054260864.0,17040863232.0,32747845632.0,47952564224.0,Au,23,
84,6.836449148310662,0.7910682489463392,0.5583260161014446,3316590080.0,22482429952.0,34820902912.0,48798777344.0,Au,23,
85,7.012693145756433,0.7574413726158526,0.5690090239036288,1398039808.0,12130584576.0,29331034112.0,44123914240.0,Au,23,
86,7.147221247683246,0.7326361820223115,0.5771552102951079,3507865600.0,21333438464.0,33620525056.0,46410350592.0,Au,23,
87,7.329727457563047,0.7001063537185233,0.5881984958251407,2250102016.0,17244180480.0,31405805568.0,44346892288.0,Au,23,
88,7.468962790806977,0.6761104112134777,0.596619407235837,2754677760.0,21282861056.0,33148016640.0,44929515520.0,Au,23,
89,7.657754221443944,0.6446418406845371,0.6080351206337894,2312015360.0,19333933056.0,34361577472.0,44346855424.0,Au,23,
90,7.80170653839661,0.6214287452425136,0.616740021992414,3059522048.0,28783034368.0,39799627776.0,50432380928.0,Au,23,
91,7.947679589081643,0.5985432881875667,0.6255695465925124,10357725184.0,40754450432.0,51544797184.0,61237084160.0,Au,23,
92,8.095671082722221,0.5759808451078874,0.6345254785958663,3512618752.0,29544806400.0,43460923392.0,54624124928.0,Au,23,
93,8.296126559325902,0.5463921831410221,0.6466664866145445,3293736960.0,36982906880.0,45698273280.0,56109842432.0,Au,23,
94,8.448811765562718,0.524565820433923,0.6559244517992534,2992589824.0,31859636224.0,43907153920.0,55097225216.0,Au,23,
95,8.60349865622863,0.5030475232448832,0.6653149581332802,5159300096.0,36503523328.0,50469396480.0,61819416576.0,Au,23,
96,8.760179450310375,0.4818329434209512,0.6748399031346985,4709591040.0,38097760256.0,52909154304.0,65143631872.0,Au,23,
97,8.918845098217659,0.4609177941806475,0.684501211487295,1863123072.0,26343589888.0,44076814336.0,57905516544.0,Au,23,
98,9.079485288786328,0.4402978492477432,0.6943008354294861,6076535808.0,35692666880.0,50593910784.0,62587752448.0,Au,23,
99,9.242088459951992,0.4199689419972665,0.7042407551488017,1207335552.0,22108397568.0,38970867712.0,52164009984.0,Au,23,
100,9.406641813093389,0.3999269646135635,0.7143229791820179,5789592576.0,31239804928.0,43685036032.0,57009692672.0,Au,23,
101,9.573131331020738,0.3801678672602386,0.7245495448210172,2638228992.0,24848216064.0,38900199424.0,52711530496.0,Au,23,
102,9.741541799560094,0.3606876572618167,0.7349225185244588,4394434048.0,29957453824.0,41888882688.0,56483590144.0,Au,23,
103,9.854874595547289,0.3478538418581776,0.7419202059930923,515436512.0,15946786816.0,30548869120.0,47850610688.0,Au,23,
104,10.026449669104904,0.3288297242059543,0.7525418658117033,2346690048.0,25473939456.0,40075776000.0,52395622400.0,Au,23,
105,10.19989947196752,0.3100741201278338,0.7633155900388464,6047721984.0,30224371712.0,42704113664.0,54936875008.0,Au,23,
106,10.375204641492832,0.2915832397219244,0.7742435556962617,7667603456.0,31223353344.0,45373452288.0,57083441152.0,Au,23,
107,10.552344763553132,0.2733533465784399,0.7853279709729014,7345246720.0,33983250432.0,49117634560.0,60880482304.0,Au,23,
108,10.67144705609926,0.2613432561610123,0.7928056023731169,1500189696.0,29605847040.0,45352071168.0,59350761472.0,Au,23,
109,10.85159733936031,0.2435401815546702,0.8041557601699713,2494633472.0,25193050112.0,41962921984.0,57289527296.0,Au,23,
110,11.033523308792786,0.2259883862601976,0.8156684118765909,1426863360.0,23027208192.0,40047149056.0,53661241344.0,Au,23,
111,11.155782009390869,0.2144250355144945,0.823434934850752,3850734848.0,24137295872.0,41054396416.0,53314822144.0,Au,23,
112,11.340613907183544,0.1972841823760098,0.8352235958012078,3496179968.0,23763943424.0,40248979456.0,50964201472.0,Au,23,
113,11.527155884914244,0.1803852617057493,0.8471810284677068,686919808.0,26282299392.0,41962704896.0,51249889280.0,Au,23,
114,11.652454415336605,0.1692520332436107,0.8552476040823377,4531640320.0,25023352832.0,40500137984.0,49721348096.0,Au,23,
115,11.841788296065106,0.1527487689023809,0.8674917093619414,2145457408.0,25916518400.0,40795074560.0,48244609024.0,Au,23,
116,11.968923189270404,0.141876203969562,0.8757516765159388,2322441728.0,22657505280.0,37530431488.0,45262512128.0,Au,23,
117,12.160973462266846,0.1257593324112609,0.8882893272206793,2896706048.0,25174226944.0,39289360384.0,44979970048.0,Au,23,
118,12.354616159128051,0.1098699404588254,0.9010064725120812,2820609536.0,22338076672.0,36972392448.0,42467250176.0,Au,23,
119,12.48458181323533,0.0994018026302219,0.9095855560793044,3108334080.0,22539083776.0,36639887360.0,42328969216.0,Au,23,
120,12.680814521632618,0.0838844307974793,0.9226075876597282,5370676736.0,25081495552.0,37952196608.0,42855882752.0,Au,23,
121,12.812479750823842,0.0736613846564386,0.9313923498515226,3416104960.0,23435104256.0,36402176000.0,41368133632.0,Au,23,
122,13.011220678541196,0.0585073227945129,0.9447265771954694,2527652864.0,24582938624.0,36012204032.0,40651665408.0,Au,23,
123,13.144530370226075,0.0485236299818059,0.9537219490392906,4409954304.0,27905435648.0,38491787264.0,42930716672.0,Au,23,
124,13.345696086314067,0.0337243718735154,0.9673758568617342,13187448832.0,28760090624.0,38871613440.0,43578630144.0,Au,23,
125,13.48059417811007,0.0239744283827625,0.9765868876036023,5647607808.0,27721885696.0,38361522176.0,43192549376.0,Au,23,
126,13.684100038722406,0.0095216669679447,0.99056814006128,4546779.0,28634533888.0,38538862592.0,43328770048.0,Au,23,
127,13.82052979916365,2.220446049250313e-16,0.9999999999999998,9138638848.0,29399183360.0,39771697152.0,44654444544.0,Au,23,
30,0.4217845366394565,10.919033198155365,0.0838994223251902,8115516.5,315757632.0,335464000.0,336041536.0,Au,24,
31,0.4528384166734556,10.367443572408746,0.087970526849785,2393442.75,299244160.0,314798336.0,315328480.0,Au,24,
32,0.4861761234395592,9.841380439471834,0.0922391761439484,13632682.0,381215840.0,410428864.0,417492000.0,Au,24,
33,0.5182708119307342,9.388771271940549,0.0962577742664274,4878201.0,248625360.0,258646048.0,258646048.0,Au,24,
34,0.5564188833159369,8.907999185598532,0.1009285508878038,11902772.0,410299136.0,446400192.0,459057664.0,Au,24,
35,0.5973702376945801,8.449476294368743,0.1058259705456833,15009357.0,429033280.0,489872832.0,545504896.0,Au,24,
36,0.6413297674084788,8.012172948865935,0.1109610307829075,32855800.0,701636096.0,757533824.0,769553280.0,Au,24,
37,0.6885170787669509,7.5951071498715965,0.116345262783017,15235068.0,666328960.0,751273600.0,825924800.0,Au,24,
38,0.7339395587876801,7.23627606616736,0.1214140944240273,18508796.0,727960000.0,843886528.0,999964736.0,Au,24,
39,0.787921774026992,6.855117262650799,0.1273055470164348,46019360.0,899087744.0,946084736.0,1001506496.0,Au,24,
40,0.8458612530579325,6.491597745667503,0.1334828742744916,48111668.0,1264135296.0,1392299264.0,1468868608.0,Au,24,
41,0.9080449696290196,6.144901203416368,0.1399599478746949,49008688.0,1370199680.0,1467595648.0,1506037760.0,Au,24,
42,0.9678924784861273,5.846613747881867,0.1460576040687806,60228.66796875,840877312.0,1017182528.0,1093476096.0,Au,24,
43,1.0390037466243902,5.529765807949103,0.1531448492046431,0.0,1950247040.0,2142389248.0,2185317632.0,Au,24,
44,1.115309430693374,5.227580973127337,0.1605759932010687,0.0,2690948352.0,2975994624.0,3135725312.0,Au,24,
45,1.197181863756146,4.939380663491011,0.1683677232791182,613744000.0,2332456192.0,2693022976.0,2961285120.0,Au,24,
46,1.2850184010331818,4.664517702470927,0.1765375363843931,672184064.0,2605285632.0,3068185088.0,3439365120.0,Au,24,
47,1.3695201902147045,4.428033736605549,0.1842287739031916,1243135616.0,4030361600.0,4522363392.0,4891820032.0,Au,24,
48,1.469878490582777,4.176834914726472,0.1931682227600717,673510912.0,3745218816.0,4504521728.0,5233645568.0,Au,24,
49,1.577506484958674,3.937261084727584,0.2025414461255243,962604416.0,6958473216.0,8347346432.0,9175237632.0,Au,24,
50,1.6929110344480442,3.7087742646422353,0.2123694923132991,1518204160.0,9036582912.0,10877129728.0,11798003712.0,Au,24,
51,1.816629764214748,3.4908613692606485,0.2226744309777334,1719782144.0,10307565568.0,12439453696.0,13529521152.0,Au,24,
52,1.949231863937383,3.283033057956525,0.2334794026729061,1182171904.0,10827203584.0,14761472000.0,16447456256.0,Au,24,
53,2.0913186379114133,3.084822635834013,0.2448086708165791,110522552.0,7030578176.0,10832421888.0,13577441280.0,Au,24,
54,2.243523728229641,2.8957850057274284,0.2566876761756205,277315936.0,8593226752.0,12037610496.0,14115309568.0,Au,24,
55,2.38970908764874,2.7331426173187188,0.2678708269437177,492413056.0,10415555584.0,16007649280.0,18670909440.0,Au,24,
56,2.545136331266385,2.577290271601893,0.2795411957308694,1110697984.0,11052716032.0,17061805056.0,20220485632.0,Au,24,
57,2.691478124041424,2.4442257045541464,0.2903410187891416,1869782144.0,13343948800.0,20635652096.0,24880224256.0,Au,24,
58,2.845920886458248,2.316110743956892,0.3015580833126119,2144231680.0,16494541824.0,26291273728.0,31402002432.0,Au,24,
59,2.988012615874371,2.207925472383703,0.3117279402557108,2077414784.0,18012588032.0,28459390976.0,34845224960.0,Au,24,
60,3.1368772698499368,2.1032696525957717,0.3222407692362591,2423673088.0,22749564928.0,32135024640.0,37490274304.0,Au,24,
61,3.29278934427696,2.002028139252852,0.3331081367707903,3451343360.0,27747082240.0,39936479232.0,47066427392.0,Au,24,
62,3.456027342112737,1.9040895435327672,0.344341999449342,1089496448.0,17000460288.0,28374499328.0,36454633472.0,Au,24,
63,3.6019897617620327,1.822689252620354,0.3542720825792927,2916182272.0,25006632960.0,35894190080.0,42792697856.0,Au,24,
64,3.7537195774394343,1.7435705743308647,0.3644885279628326,2807315456.0,24170416128.0,35544911872.0,45311500288.0,Au,24,
65,3.911395417791096,1.666669556114465,0.3749995936718436,765647104.0,16359888896.0,29102766080.0,36332703744.0,Au,24,
66,4.047462659359281,1.6042345220731056,0.3839899945738943,675982528.0,16711227392.0,28223875072.0,34589270016.0,Au,24,
67,4.216501575170758,1.5312390291576137,0.395063440663206,756998720.0,16900849664.0,29633626112.0,37538713600.0,Au,24,
68,4.362284942489244,1.4719748452657977,0.4045348608280338,1998463744.0,20588888064.0,31755667456.0,39598264320.0,Au,24,
69,4.51264561130662,1.4140982203725216,0.4142333528772864,595905088.0,15708381184.0,28007102464.0,35107438592.0,Au,24,
70,4.667681813768118,1.3575766674029972,0.4241643607295944,286555488.0,5474667008.0,22758449152.0,31528521728.0,Au,24,
71,4.827489579195381,1.3023784599059651,0.4343334588184266,500446496.0,11363725312.0,26116157440.0,34880667648.0,Au,24,
72,4.992162284945694,1.2484726142451428,0.4447463552211064,878825856.0,14788045824.0,31024365568.0,40980381696.0,Au,24,
73,5.127463975584815,1.2062580807810006,0.4532561302374954,651328832.0,13278027776.0,30421987328.0,42970554368.0,Au,24,
74,5.301118608921481,1.1546027123602154,0.4641226868709222,157001472.0,8971191296.0,21373196288.0,28163379200.0,Au,24,
75,5.443716379840261,1.1141505637653806,0.4730032085410998,131015048.0,7506690560.0,18026086400.0,23961434112.0,Au,24,
76,5.589624137566063,1.074457894547674,0.4820536500780824,222591152.0,9620994048.0,19849631744.0,25954748416.0,Au,24,
77,5.738880497072539,1.035510445664141,0.4912772627279358,226952720.0,10086512640.0,21306368000.0,27972265984.0,Au,24,
78,5.930215178562359,0.987852810815766,0.5030553542792862,335014720.0,12630901760.0,24188432384.0,31284426752.0,Au,24,
79,6.087135431528504,0.9505313515850328,0.5126808134549512,331811904.0,11411304448.0,27406739456.0,36917325824.0,Au,24,
80,6.207093384097111,0.9230008161779087,0.5200205801199638,519846400.0,14065763328.0,29692448768.0,40460521472.0,Au,24,
81,6.370083836372647,0.8868969375752482,0.5299706518603222,2241244672.0,23823611904.0,41671241728.0,54799917056.0,Au,24,
82,6.536579634205232,0.8514709006246495,0.5401111082343341,6874378240.0,31477286912.0,46641647616.0,61929070592.0,Au,24,
83,6.706603691236406,0.8167099790118506,0.5504455920608321,8644864000.0,35011649536.0,52729659392.0,67770568704.0,Au,24,
84,6.836449148310662,0.7910682489463392,0.5583260161014446,10497623040.0,40223133696.0,58907795456.0,73534545920.0,Au,24,
85,7.012693145756433,0.7574413726158526,0.5690090239036288,4221820928.0,30887976960.0,54976176128.0,71423860736.0,Au,24,
86,7.147221247683246,0.7326361820223115,0.5771552102951079,10899003392.0,41777811456.0,58986106880.0,74154582016.0,Au,24,
87,7.329727457563047,0.7001063537185233,0.5881984958251407,4127657728.0,30390702080.0,50785394688.0,65812074496.0,Au,24,
88,7.468962790806977,0.6761104112134777,0.596619407235837,5693122048.0,35023732736.0,51627081728.0,66222579712.0,Au,24,
89,7.657754221443944,0.6446418406845371,0.6080351206337894,8560712704.0,36842954752.0,53499080704.0,69094572032.0,Au,24,
90,7.80170653839661,0.6214287452425136,0.616740021992414,8907979776.0,35861356544.0,52294930432.0,68383944704.0,Au,24,
91,7.947679589081643,0.5985432881875667,0.6255695465925124,8501396992.0,34559758336.0,51291230208.0,66952802304.0,Au,24,
92,8.095671082722221,0.5759808451078874,0.6345254785958663,9924301824.0,37065371648.0,52431888384.0,67144425472.0,Au,24,
93,8.296126559325902,0.5463921831410221,0.6466664866145445,4271230976.0,32444467200.0,49330823168.0,63547686912.0,Au,24,
94,8.448811765562718,0.524565820433923,0.6559244517992534,9183111168.0,35481305088.0,52435648512.0,66142269440.0,Au,24,
95,8.60349865622863,0.5030475232448832,0.6653149581332802,9127840768.0,35705839616.0,53844111360.0,66029760512.0,Au,24,
96,8.760179450310375,0.4818329434209512,0.6748399031346985,3849826048.0,33485594624.0,52845654016.0,61833297920.0,Au,24,
97,8.918845098217659,0.4609177941806475,0.684501211487295,11117732864.0,40796479488.0,57126289408.0,63567839232.0,Au,24,
98,9.079485288786328,0.4402978492477432,0.6943008354294861,14619099136.0,42134376448.0,59116068864.0,66300919808.0,Au,24,
99,9.242088459951992,0.4199689419972665,0.7042407551488017,7454706176.0,37722329088.0,57666957312.0,63919697920.0,Au,24,
100,9.406641813093389,0.3999269646135635,0.7143229791820179,2406513408.0,31888889856.0,51852558336.0,58062725120.0,Au,24,
101,9.573131331020738,0.3801678672602386,0.7245495448210172,9684575232.0,35692302336.0,53190381568.0,58778312704.0,Au,24,
102,9.741541799560094,0.3606876572618167,0.7349225185244588,10395726848.0,36635664384.0,52713877504.0,58180009984.0,Au,24,
103,9.854874595547289,0.3478538418581776,0.7419202059930923,4954186240.0,34889265152.0,50001412096.0,55091933184.0,Au,24,
104,10.026449669104904,0.3288297242059543,0.7525418658117033,13041370112.0,36992090112.0,51775864832.0,57144508416.0,Au,24,
